Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
23305	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
23359	20	0.00	0	0.30	29.10	0	0	0	0	0	0	
23415	20	0.00	0	0.21	29.10	0	0	0	0	0	0	
23470	20	0.00	0	0.39	29.10	0	0	0	0	0	0	
23524	20	0.00	0	0.30	29.10	0	0	0	0	0	0	
23579	20	0.00	0	0.04	29.10	0	0	0	0	0	0	
23639	20	0.00	0	0.21	29.10	0	0	0	0	0	0	
23693	20	0.00	0	0.21	29.10	0	0	0	0	0	0	
23748	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
23806	20	0.00	0	0.21	29.10	0	0	0	0	0	0	
23861	20	0.00	0	-0.06	29.10	0	0	0	0	0	0	
23915	20	0.00	0	0.57	29.10	0	0	0	0	0	0	
23975	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
24030	20	0.00	0	0.21	29.10	0	0	0	0	0	0	
24084	20	0.00	0	0.04	29.10	0	0	0	0	0	0	
24140	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
24195	20	0.00	0	-0.23	29.10	0	0	0	0	0	0	
24249	20	0.00	0	0.39	29.10	0	0	0	0	0	0	
24308	20	0.00	0	0.39	29.10	0	0	0	0	0	0	
24364	20	0.00	0	0.48	29.10	0	0	0	0	0	0	
24418	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
24473	20	0.00	0	-0.06	29.10	0	0	0	0	0	0	
24532	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
24590	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
24644	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
24700	20	0.00	0	0.39	29.10	0	0	0	0	0	0	
24755	20	0.00	0	0.48	29.10	0	0	0	0	0	0	
24810	20	0.00	0	0.21	29.10	0	0	0	0	0	0	
24866	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
24924	20	0.00	0	-0.06	29.10	0	0	0	0	0	0	
24979	20	0.00	0	-0.32	29.10	0	0	0	0	0	0	
25033	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
25089	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
25144	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
25201	20	0.00	0	0.12	29.10	0	0	0	0	0	0	
25260	20	0.00	0	-0.06	29.10	0	0	0	0	0	0	
25315	20	0.00	0	0.04	29.10	0	0	0	0	0	0	
25370	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
25426	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
25481	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
25535	20	0.00	0	-0.85	29.10	0	0	0	0	0	0	
25595	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
25649	20	0.00	0	-0.23	29.10	0	0	0	0	0	0	
25704	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
25759	20	0.00	0	-0.23	29.10	0	0	0	0	0	0	
25815	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
25870	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
25930	20	0.00	0	0.04	29.10	0	0	0	0	0	0	
25986	20	0.00	0	-0.85	29.10	0	0	0	0	0	0	
26041	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
26096	20	0.00	0	-0.23	29.10	0	0	0	0	0	0	
26152	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
26210	20	0.00	0	-0.76	29.10	0	0	0	0	0	0	
26264	20	0.00	0	0.30	29.10	0	0	0	0	0	0	
26320	20	0.00	0	0.30	29.10	0	0	0	0	0	0	
26375	20	0.00	0	-0.06	29.10	0	0	0	0	0	0	
26430	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
26486	20	0.00	0	-0.06	29.10	0	0	0	0	0	0	
26544	20	0.00	0	-0.59	29.10	0	0	0	0	0	0	
26598	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
26657	20	0.00	0	-0.85	29.10	0	0	0	0	0	0	
26712	20	0.00	0	0.04	29.10	0	0	0	0	0	0	
26766	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
26821	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
26880	20	0.00	0	-0.23	29.10	0	0	0	0	0	0	
26935	20	0.00	0	0.30	29.10	0	0	0	0	0	0	
26990	20	0.00	0	0.39	29.10	0	0	0	0	0	0	
27045	20	0.00	0	-0.50	29.10	0	0	0	0	0	0	
27100	20	0.00	0	-0.32	29.10	0	0	0	0	0	0	
27155	20	0.00	0	-0.59	29.10	0	0	0	0	0	0	
27214	20	0.00	0	-0.76	29.10	0	0	0	0	0	0	
27269	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
27326	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
27382	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
27436	20	0.00	0	0.04	29.10	0	0	0	0	0	0	
27494	20	0.00	0	-0.06	29.10	0	0	0	0	0	0	
27549	20	0.00	0	-0.59	29.10	0	0	0	0	0	0	
27605	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
27660	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
27714	20	0.00	0	-0.14	29.10	0	0	0	0	0	0	
27770	20	0.00	0	-0.67	29.10	0	0	0	0	0	0	
27828	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
27883	20	0.00	0	-0.50	29.10	0	0	0	0	0	0	
27939	20	0.00	0	0.21	29.10	0	0	0	0	0	0	
27994	20	0.00	0	0.04	29.10	0	0	0	0	0	0	
28051	20	0.00	0	-0.23	29.10	0	0	0	0	0	0	
28106	20	0.00	0	-0.50	29.10	0	0	0	0	0	0	
28165	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
28220	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
28275	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
28331	20	0.00	0	-1.03	29.20	0	0	0	0	0	0	
28385	20	0.00	0	-0.85	29.10	0	0	0	0	0	0	
28440	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
28499	20	0.00	0	-0.94	29.10	0	0	0	0	0	0	
28554	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
28609	20	0.00	0	-1.03	29.10	0	0	0	0	0	0	
28665	20	0.00	0	-0.76	29.10	0	0	0	0	0	0	
28722	20	0.00	0	-0.94	29.20	0	0	0	0	0	0	
28780	20	0.00	0	-0.85	29.10	0	0	0	0	0	0	
28836	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
28891	20	0.00	0	-0.59	29.10	0	0	0	0	0	0	
28946	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
29001	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
29056	20	0.00	0	-0.41	29.10	0	0	0	0	0	0	
29115	20	0.00	0	-1.03	29.20	0	0	0	0	0	0	
29169	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
29225	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
29280	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
29335	20	0.00	0	-0.94	29.20	0	0	0	0	0	0	
29391	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
29451	20	0.00	0	-0.94	29.20	0	0	0	0	0	0	
29506	20	0.00	0	-0.85	29.20	0	0	0	0	0	0	
29562	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
29617	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
29671	20	0.00	0	-0.76	29.10	0	0	0	0	0	0	
29726	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
29785	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
29840	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
29895	20	0.00	0	-1.12	29.20	0	0	0	0	0	0	
29951	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
30005	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
30060	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
30122	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
30176	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
30231	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
30287	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
30342	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
30400	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
30456	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
30510	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
30565	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
30620	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
30676	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
30734	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
30788	20	0.00	0	-1.38	29.20	0	0	0	0	0	0	
30847	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
30901	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
30956	20	0.00	0	-0.94	29.20	0	0	0	0	0	0	
31012	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
31070	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
31125	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
31180	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
31235	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
31290	20	0.00	0	-0.76	29.20	0	0	0	0	0	0	
31345	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
31404	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
31458	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
31516	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
31571	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
31626	20	0.00	0	0.12	29.20	0	0	0	0	0	0	
31684	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
31740	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
31795	20	0.00	0	-0.85	29.20	0	0	0	0	0	0	
31849	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
31905	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
31960	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
32018	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
32073	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
32128	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
32183	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
32240	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
32296	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
32354	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
32409	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
32465	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
32519	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
32574	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
32630	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
32688	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
32743	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
32797	20	0.00	0	0.48	29.20	0	0	0	0	0	0	
32853	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
32910	20	0.00	0	0.39	29.20	0	0	0	0	0	0	
32968	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
33023	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
33078	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
33133	20	0.00	0	-0.85	29.20	0	0	0	0	0	0	
33188	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
33243	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
33301	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
33356	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
33411	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
33466	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
33520	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
33576	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
33643	20	0.00	0	0.30	29.20	0	0	0	0	0	0	
33699	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
33754	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
33808	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
33863	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
33922	20	0.00	0	0.92	29.20	0	0	0	0	0	0	
33976	20	0.00	0	0.57	29.20	0	0	0	0	0	0	
34031	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
34087	20	0.00	0	0.30	29.20	0	0	0	0	0	0	
34141	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
34196	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
34255	20	0.00	0	0.39	29.20	0	0	0	0	0	0	
34312	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
34367	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
34422	20	0.00	0	0.12	29.20	0	0	0	0	0	0	
34477	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
34535	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
34590	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
34646	20	0.00	0	0.21	29.20	0	0	0	0	0	0	
34700	20	0.00	0	0.12	29.20	0	0	0	0	0	0	
34755	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
34811	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
34869	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
34924	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
34979	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
35037	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
35091	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
35146	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
35205	20	0.00	0	0.57	29.20	0	0	0	0	0	0	
35260	20	0.00	0	0.12	29.20	0	0	0	0	0	0	
35315	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
35371	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
35425	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
35480	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
35539	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
35594	20	0.00	0	0.30	29.20	0	0	0	0	0	0	
35649	20	0.00	0	0.30	29.20	0	0	0	0	0	0	
35705	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
35762	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
35820	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
35876	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
35931	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
35986	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
36041	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
36097	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
36155	20	0.00	0	0.21	29.20	0	0	0	0	0	0	
36210	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
36265	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
36320	20	0.00	0	0.30	29.20	0	0	0	0	0	0	
36375	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
36433	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
36492	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
36546	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
36602	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
36657	20	0.00	0	-0.85	29.20	0	0	0	0	0	0	
36712	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
36767	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
36826	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
36881	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
36936	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
36991	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
37046	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
37101	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
37163	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
37218	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
37273	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
37328	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
37383	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
37441	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
37497	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
37552	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
37607	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
37662	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
37718	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
37776	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
37833	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
37889	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
37944	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
37999	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
38055	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
38113	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
38168	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
38223	20	0.00	0	-1.03	29.20	0	0	0	0	0	0	
38278	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
38333	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
38388	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
38447	20	0.00	0	0.12	29.20	0	0	0	0	0	0	
38502	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
38559	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
38615	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
38670	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
38728	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
38784	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
38839	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
38894	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
38950	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
39004	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
39063	20	0.00	0	0.21	29.20	0	0	0	0	0	0	
39118	20	0.00	0	-0.76	29.20	0	0	0	0	0	0	
39173	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
39231	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
39286	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
39341	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
39399	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
39454	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
39510	20	0.00	0	-0.59	29.20	0	0	0	0	0	0	
39565	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
39620	20	0.00	0	-0.67	29.20	0	0	0	0	0	0	
39676	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
39734	20	0.00	0	-0.50	29.20	0	0	0	0	0	0	
39789	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
39844	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
39899	20	0.00	0	0.04	29.20	0	0	0	0	0	0	
39956	20	0.00	0	-0.41	29.20	0	0	0	0	0	0	
40016	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
40071	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
40125	20	0.00	0	-0.06	29.20	0	0	0	0	0	0	
40180	20	0.00	0	0.30	29.20	0	0	0	0	0	0	
40236	20	0.00	0	0.39	29.30	0	0	0	0	0	0	
40291	20	0.00	0	-0.23	29.20	0	0	0	0	0	0	
40349	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
40405	20	0.00	0	-0.14	29.20	0	0	0	0	0	0	
40460	20	0.00	0	0.30	29.30	0	0	0	0	0	0	
40514	20	0.00	0	0.21	29.30	0	0	0	0	0	0	
40570	20	0.00	0	0.30	29.20	0	0	0	0	0	0	
40628	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
40686	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
40742	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
40796	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
40851	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
40906	20	0.00	0	0.21	29.30	0	0	0	0	0	0	
40962	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
41020	20	0.00	0	-0.32	29.20	0	0	0	0	0	0	
41075	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
41131	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
41185	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
41240	20	0.00	0	0.12	29.30	0	0	0	0	0	0	
41296	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
41357	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
41412	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
41467	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
41522	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
41577	20	0.00	0	-0.67	29.30	0	0	0	0	0	0	
41636	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
41691	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
41746	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
41801	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
41857	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
41911	20	0.00	0	-0.76	29.30	0	0	0	0	0	0	
41970	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
42025	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
42083	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
42138	20	0.00	0	-0.59	29.30	0	0	0	0	0	0	
42193	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
42248	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
42306	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
42362	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
42417	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
42472	20	0.00	0	-0.59	29.30	0	0	0	0	0	0	
42527	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
42583	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
42641	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
42696	20	0.00	0	-0.76	29.30	0	0	0	0	0	0	
42754	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
42809	20	0.00	0	-0.59	29.30	0	0	0	0	0	0	
42864	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
42923	20	0.00	0	-0.85	29.30	0	0	0	0	0	0	
42978	20	0.00	0	-0.67	29.30	0	0	0	0	0	0	
43032	20	0.00	0	-0.76	29.30	0	0	0	0	0	0	
43088	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
43143	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
43198	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
43257	20	0.00	0	-0.76	29.30	0	0	0	0	0	0	
43312	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
43367	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
43422	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
43480	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
43535	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
43593	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
43649	20	0.00	0	0.12	29.30	0	0	0	0	0	0	
43704	20	0.00	0	-0.59	29.30	0	0	0	0	0	0	
43758	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
43814	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
43869	20	0.00	0	-0.67	29.30	0	0	0	0	0	0	
43927	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
43983	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
44038	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
44093	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
44151	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
44209	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
44264	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
44318	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
44374	20	0.00	0	-0.76	29.30	0	0	0	0	0	0	
44429	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
44483	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
44542	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
44597	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
44652	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
44707	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
44762	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
44817	20	0.00	0	0.12	29.30	0	0	0	0	0	0	
44886	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
44940	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
44995	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
45051	20	0.00	0	-0.59	29.30	0	0	0	0	0	0	
45106	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
45164	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
45219	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
45274	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
45329	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
45384	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
45439	20	0.00	0	0.12	29.30	0	0	0	0	0	0	
45497	20	0.00	0	0.21	29.30	0	0	0	0	0	0	
45554	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
45610	20	0.00	0	-0.67	29.30	0	0	0	0	0	0	
45665	20	0.00	0	-0.59	29.30	0	0	0	0	0	0	
45720	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
45779	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
45834	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
45889	20	0.00	0	0.12	29.30	0	0	0	0	0	0	
45945	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
46000	20	0.00	0	-1.03	29.30	0	0	0	0	0	0	
46054	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
46114	20	0.00	0	-0.06	29.30	0	0	0	0	0	0	
46168	20	0.00	0	-0.50	29.30	0	0	0	0	0	0	
46223	20	0.00	0	-0.41	29.30	0	0	0	0	0	0	
46281	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
46336	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
46391	20	0.00	0	-0.59	29.30	0	0	0	0	0	0	
46449	20	0.00	0	-0.14	29.30	0	0	0	0	0	0	
46505	20	0.00	0	-0.85	29.30	0	0	0	0	0	0	
46560	20	0.00	0	-0.59	29.30	0	0	0	0	0	0	
46615	20	0.00	0	0.04	29.30	0	0	0	0	0	0	
46671	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
46726	20	0.00	0	-0.32	29.30	0	0	0	0	0	0	
46784	20	0.00	0	-0.67	29.30	0	0	0	0	0	0	
46840	20	0.00	0	-0.76	29.30	0	0	0	0	0	0	
46895	20	0.00	0	-0.85	29.30	0	0	0	0	0	0	
46952	20	0.00	0	-0.23	29.30	0	0	0	0	0	0	
47007	20	0.00	0	-0.76	29.30	0	0	0	0	0	0	
