Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
134262	40	0.00	96	119.53	21.70	1	-3	-1	-921	-13218	-584	
134386	40	0.00	102	124.03	21.70	0	-3	0	767	-13332	-510	
134518	40	0.00	107	129.41	21.60	1	-2	0	768	-11635	-475	
134646	40	0.00	112	134.00	21.60	0	-2	0	383	-11820	1047	
134772	40	0.00	118	139.04	21.60	0	-3	0	-144	-10546	407	
134899	40	0.00	123	143.72	21.60	0	-1	1	-1531	-9432	74	
135025	40	0.00	127	146.73	21.60	0	-1	1	-2035	-9046	-678	
135152	40	0.00	132	150.79	21.60	0	-1	0	-1168	-7834	-382	
135278	40	0.00	136	154.51	21.60	0	-1	0	-569	-7159	-110	
135405	40	0.00	141	158.14	21.50	0	-1	0	48	-7653	348	
135531	40	0.00	145	160.97	21.50	0	-1	0	77	-7809	1091	
135664	40	0.00	149	165.05	21.50	0	-1	0	-153	-6455	1439	
135790	40	0.00	152	168.59	21.50	0	-1	0	-498	-6286	1740	
135917	40	0.00	156	170.63	21.50	0	0	0	-1238	-5436	1728	
136043	40	0.00	159	173.20	21.50	0	0	0	-1874	-4752	1261	
136170	40	0.00	162	175.15	21.50	0	0	0	-1688	-4504	668	
136296	40	0.00	165	177.63	21.50	0	0	0	-1542	-3869	622	
136424	40	0.00	168	180.38	21.50	0	0	0	-1307	-4407	248	
136549	40	0.00	171	182.16	21.50	0	0	0	-1392	-4271	395	
136675	40	0.00	173	184.02	21.50	0	0	0	-1214	-3911	489	
136802	40	0.00	176	185.09	21.50	0	0	0	-1121	-4227	343	
136936	40	0.00	178	186.77	21.50	0	0	0	-1174	-3239	791	
137061	40	0.00	180	188.28	21.50	0	0	0	-1274	-2509	1224	
137188	40	0.00	182	189.35	21.50	0	0	0	-1380	-2127	1616	
137315	40	0.00	183	190.32	21.50	0	0	0	-1483	-1479	2098	
137441	40	0.00	185	191.65	21.50	0	0	0	-1697	-2093	2534	
137568	40	0.00	186	192.37	21.50	0	0	0	-1955	-2006	2837	
137694	40	0.00	188	193.52	21.50	0	0	0	-2115	-2369	3260	
137821	40	0.00	189	194.14	21.50	0	0	0	-2167	-2736	3388	
137947	40	0.00	190	193.87	21.50	0	0	0	-1858	-5668	3186	
138080	40	0.00	190	193.87	21.50	0	0	0	-1040	-13219	2713	
138207	40	0.00	191	194.05	21.50	1	0	0	-229	-19733	1670	
138334	40	0.00	192	193.96	21.60	1	0	0	256	-17141	-154	
138460	40	0.00	192	193.96	21.60	1	0	-1	-704	-11183	-2192	
138587	40	0.00	192	193.43	21.60	1	0	-1	-2328	-10098	-3086	
138714	40	0.00	192	192.72	21.60	1	0	-1	-3716	-13310	-3181	
138840	40	0.00	192	192.28	21.60	0	0	-2	-4685	-24305	-1961	
138967	40	0.00	192	192.37	21.60	0	0	-2	-4967	-32768	-388	
139146	40	0.00	192	191.83	21.60	-1	0	-2	-5466	-13246	-2395	
139280	40	0.00	192	190.86	21.60	-2	0	-1	-6562	-17146	-2964	
139406	40	0.00	191	190.15	21.60	-2	0	0	-8977	-12890	-1861	
139533	40	0.00	191	189.70	21.60	-2	0	3	-10612	-11373	-1722	
139663	40	0.00	190	189.17	21.60	-5	0	5	-9647	-10867	-3548	
139793	60	0.00	190	187.84	21.60	0	0	6	-8235	-32768	-4209	
139919	60	0.00	192	199.03	21.60	6	0	8	-4436	-32768	-871	
140046	60	0.00	190	184.02	21.60	9	0	0	-1768	-32768	-7060	
140173	60	0.00	188	181.45	21.60	5	2	-4	-7278	-32768	-11791	
140307	60	0.00	187	180.83	21.60	-5	2	-2	-15214	-32768	208	
140433	60	0.00	185	179.32	21.60	0	2	5	2165	-32768	12879	
140559	60	0.00	183	176.04	21.60	-13	15	-5	7779	-32768	-32768	
140686	60	0.00	181	172.84	21.60	2	0	-9	32767	-3285	32565	
140813	60	0.00	179	172.93	21.60	9	10	-14	-3802	-10437	1580	
140940	60	0.00	178	171.69	21.60	1	5	-1	-27450	-8378	-11317	
141066	60	0.00	176	171.25	21.60	0	7	7	-7236	6653	-7781	
141193	60	0.00	175	170.72	21.60	0	9	1	18275	23633	-1856	
141319	60	0.00	174	169.65	21.60	6	10	-5	13329	27024	-1036	
141452	60	0.00	173	169.21	21.60	6	8	-2	8221	20076	-20477	
141579	60	0.00	172	169.12	21.60	0	10	-2	14109	23584	-21108	
141706	60	0.00	171	168.41	21.60	0	9	-4	8480	14345	-8267	
141832	60	0.00	170	167.88	21.60	1	7	-3	-268	111	-6619	
141959	60	0.00	170	167.88	21.60	3	7	-1	-5928	-2007	-13585	
142086	60	0.00	169	167.08	21.60	1	7	-2	-10692	-2395	-22528	
142213	60	0.00	169	167.00	21.60	-4	9	-4	-20953	-6322	-17235	
142339	60	0.00	168	166.38	21.60	-7	8	-1	-28686	27668	4002	
142466	60	0.00	167	165.49	21.60	-1	7	0	-29679	32767	-2965	
142599	60	0.00	167	165.13	21.60	-5	8	0	-14438	32767	-9579	
142726	60	0.00	167	166.11	21.50	-1	8	-2	-13590	32767	-8311	
142853	60	0.00	166	164.96	21.50	0	5	-1	-13504	27888	-14896	
142979	60	0.00	166	164.87	21.50	-4	5	-5	-15674	24966	-13881	
143106	60	0.00	165	164.07	21.50	-4	4	-6	-28799	32767	-9704	
143233	60	0.00	165	164.07	21.50	-5	5	-3	-29771	32767	-19754	
143359	60	0.00	165	163.27	21.50	-6	7	-3	-8711	32767	-19332	
143486	60	0.00	164	162.57	21.50	-1	7	-2	1576	32767	-10121	
143619	60	0.00	164	162.12	21.50	0	7	0	7349	32767	-924	
143746	60	0.00	163	163.19	21.50	0	7	2	7010	32767	10223	
143873	60	0.00	163	161.86	21.50	-5	6	1	-4039	32767	21929	
143999	60	0.00	163	161.77	21.50	-6	5	0	-24337	32767	17253	
144126	60	0.00	162	161.15	21.50	-6	6	0	-29533	32767	1957	
144253	60	0.00	162	160.80	21.50	-5	7	0	-24551	32767	-3757	
144379	60	0.00	161	160.00	21.50	-3	6	0	-10427	32767	-9983	
144506	70	0.00	161	159.64	21.50	0	7	-2	133	32767	-7372	
144632	70	0.00	161	159.73	21.50	3	7	-1	4081	32767	-10971	
144765	70	0.00	160	158.23	21.50	3	7	0	19647	32767	-9434	
144892	70	0.00	160	158.14	21.50	4	7	0	23308	32767	6849	
145018	70	0.00	159	157.79	21.50	4	7	4	23327	32767	11886	
145145	70	0.00	159	157.87	21.50	2	7	2	19068	32767	22589	
145271	70	0.00	158	157.34	21.50	2	7	2	4993	32767	23092	
145451	70	0.00	158	156.81	21.50	-1	7	2	-4321	32767	12773	
145578	70	0.00	157	155.66	21.50	-1	6	-1	-12301	32767	8503	
145704	70	0.00	157	156.81	21.50	0	7	-2	-17436	32767	-5840	
145832	70	0.00	157	155.84	21.50	-2	8	-3	-15380	32767	-14251	
145965	70	0.00	156	155.48	21.50	-3	7	-3	-21289	23384	-13776	
146092	70	0.00	156	154.78	21.50	-4	7	-1	-23964	29089	-9208	
146218	70	0.00	156	154.25	21.50	-4	7	-1	-21524	32767	-6196	
146345	70	0.00	155	154.51	21.50	-2	6	-1	-19482	32767	-7549	
146472	70	0.00	155	153.63	21.50	-2	6	-1	-15588	32767	-10223	
146598	70	0.00	154	153.36	21.50	-2	7	-2	-14207	29827	-9884	
146725	70	0.00	154	153.18	21.50	-2	7	-2	-17525	18104	-9641	
146852	70	0.00	154	153.10	21.50	-2	6	-1	-18143	13745	-8984	
146978	70	0.00	153	152.30	21.50	-3	6	0	-18711	14455	-3579	
147112	70	0.00	153	152.83	21.50	-5	7	-1	-19754	16250	4183	
147239	70	0.00	153	151.86	21.50	-3	7	0	-23968	24627	14170	
147366	70	0.00	152	150.88	21.50	-2	8	2	-23491	32591	8756	
147492	70	0.00	152	151.06	21.50	-3	8	0	-17738	32767	4981	
147619	70	0.00	152	150.62	21.50	-3	8	-1	-19050	32767	798	
147745	70	0.00	151	150.18	21.50	-3	6	-2	-24884	30684	-469	
147872	70	0.00	151	149.91	21.50	-3	6	0	-24826	32759	-3041	
147999	70	0.00	151	149.91	21.50	-4	6	0	-20668	32767	-956	
148132	70	0.00	150	149.91	21.50	-2	6	0	-18935	32767	-3505	
148258	70	0.00	150	149.20	21.50	-2	6	-1	-17052	32767	-7098	
148385	70	0.00	150	149.20	21.50	-2	7	-2	-15131	30070	-9958	
148512	70	0.00	149	148.23	21.50	-3	7	-3	-22395	16911	-5612	
148638	70	0.00	149	147.88	21.50	-3	7	0	-24570	16727	-2771	
148765	70	0.00	149	147.35	21.50	-3	7	0	-20552	30575	4592	
148892	70	0.00	148	147.35	21.50	-2	7	0	-18536	32767	1678	
149019	70	0.00	148	147.17	21.50	-2	7	-1	-17975	32767	-2533	
149146	70	0.00	148	146.99	21.50	-2	7	-2	-16867	32767	-7827	
149279	70	0.00	147	146.02	21.50	-1	6	-2	-18003	26665	-10835	
149405	70	0.00	147	146.02	21.50	-2	6	-1	-16587	25235	-12654	
149532	70	0.00	147	145.67	21.50	-3	6	-2	-17497	21160	-7914	
149659	70	0.00	146	145.67	21.50	-2	6	-2	-23139	11719	-2515	
149786	70	0.00	146	144.96	21.50	-2	7	0	-24931	14325	963	
149912	70	0.00	146	144.69	21.50	-2	7	1	-20195	24969	1353	
150039	70	0.00	145	143.99	21.50	-3	7	0	-16093	30445	3561	
150165	70	0.00	145	143.63	21.50	-2	7	0	-17995	30018	3459	
150292	70	0.00	144	143.01	21.50	-3	6	-1	-22203	23711	4709	
150425	70	0.00	144	143.19	21.50	-4	6	0	-24871	30821	8559	
150552	70	0.00	144	142.39	21.50	-4	7	1	-23660	32767	7559	
150678	70	0.00	143	142.48	21.50	-3	6	0	-21659	32767	2396	
150805	70	0.00	143	141.60	21.50	-2	5	0	-16242	32767	-6905	
150932	70	0.00	142	141.25	21.50	-1	6	-2	-9773	32767	-10598	
151059	70	0.00	142	140.71	21.50	0	6	-3	-10292	32161	-15118	
151185	70	0.00	142	140.36	21.50	0	6	-1	-8421	22642	-19448	
151311	70	0.00	141	139.74	21.50	-3	7	-3	-8951	13795	-16541	
151445	70	0.00	141	138.95	21.50	-2	6	-2	-18796	2896	-7549	
151572	70	0.00	140	139.30	21.50	-3	7	0	-22823	6595	-284	
151699	70	0.00	140	139.48	21.50	-1	7	0	-20069	15039	2554	
151878	70	0.00	140	139.30	21.50	-2	7	0	-15574	24836	6781	
152004	70	0.00	139	138.95	21.50	-2	6	0	-16063	30378	4420	
152131	70	0.00	139	138.68	21.50	-3	7	0	-17719	30459	8012	
152258	70	0.00	139	138.24	21.50	-2	6	0	-21846	30320	6205	
152384	70	0.00	139	137.98	21.50	-3	8	0	-20339	32767	3208	
152511	80	0.00	138	137.18	21.50	-5	7	-1	-18951	32767	2366	
