Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
88134	70	0.00	143	141.02	28.80	0	8	-2	-4121	21146	16931	
88260	70	0.00	143	140.76	28.80	0	8	-2	-12941	18349	13107	
88392	70	0.00	142	140.67	28.70	3	9	-1	-19613	15633	2199	
88518	70	0.00	142	141.11	28.70	4	9	1	-17455	20911	-14627	
88643	70	0.00	142	141.64	28.70	0	7	2	-2989	24418	-23940	
88769	70	0.00	142	145.45	28.50	-3	7	2	13211	27578	-13769	
88894	70	0.00	144	152.19	28.10	-3	8	0	15816	22449	3314	
89071	70	0.00	145	146.70	28.30	0	7	-1	6094	19854	16470	
89196	70	0.00	145	146.08	28.30	0	9	-1	-420	19395	16428	
89321	70	0.00	145	145.28	28.40	0	8	-3	-12561	13544	13387	
89447	70	0.00	145	145.63	28.30	2	7	-2	-21647	5793	7580	
89579	70	0.00	145	146.70	28.20	4	7	1	-21535	9980	-6826	
89704	70	0.00	146	149.18	28.10	1	7	2	-10691	17873	-18864	
89830	70	0.00	146	146.25	28.20	-1	6	2	4296	21030	-19263	
89955	70	0.00	145	142.62	28.40	-1	6	0	10812	21623	-10514	
90081	70	0.00	144	139.87	28.50	-2	7	0	12290	19733	-601	
90207	70	0.00	143	137.39	28.60	-2	7	0	11875	24136	10135	
90332	70	0.00	141	135.89	28.60	-2	8	-2	4110	22762	20748	
90458	70	0.00	139	133.58	28.70	1	8	-1	-7788	15031	20355	
90583	70	0.00	138	131.90	28.80	3	7	-1	-14931	15616	10437	
90715	70	0.00	136	130.84	28.80	4	7	0	-14918	17596	-4378	
90841	70	0.00	135	130.31	28.80	3	8	1	-7579	25230	-21237	
90966	70	0.00	134	129.87	28.80	0	8	0	5296	26472	-24467	
91092	70	0.00	133	129.07	28.70	-3	8	0	14412	27662	-10802	
91217	70	0.00	132	129.25	28.70	-2	6	-1	10714	20127	3700	
91343	70	0.00	131	128.54	28.70	-2	7	-1	4417	15998	12252	
91467	70	0.00	131	128.36	28.70	-1	8	-2	-2932	9626	17470	
91593	70	0.00	130	127.74	28.70	0	7	-1	-9126	6024	18214	
91718	70	0.00	129	127.03	28.70	2	7	-1	-11520	7815	13000	
91850	70	0.00	129	126.15	28.70	3	7	-1	-13591	9162	1399	
91976	70	0.00	128	126.06	28.70	3	7	0	-14768	14563	-11345	
92102	70	0.00	127	125.88	28.70	1	8	1	-11320	16984	-22167	
92227	70	0.00	127	125.35	28.60	-2	7	2	988	18758	-20633	
92352	70	0.00	127	125.80	28.60	-3	8	1	11362	18943	-6884	
92478	70	0.00	126	125.18	28.60	-2	9	1	17374	23744	6273	
92603	70	0.00	126	124.73	28.60	-2	9	0	14375	29902	20226	
92729	70	0.00	126	126.24	28.50	0	8	-3	-3813	20233	25851	
92854	70	0.00	126	128.27	28.40	4	5	-2	-18744	11637	12404	
92986	70	0.00	127	131.99	28.20	4	6	0	-20788	961	-4959	
93112	70	0.00	127	128.63	28.30	4	7	0	-17443	10022	-19026	
93237	70	0.00	127	127.30	28.40	0	7	1	-6582	15858	-26802	
93363	70	0.00	128	129.69	28.20	-3	8	1	4324	17728	-18081	
93488	70	0.00	129	134.56	28.00	-2	7	0	11725	20012	-4841	
93613	70	0.00	129	132.17	28.00	-2	6	0	14303	25714	5784	
93739	70	0.00	130	130.13	28.10	-3	6	-3	6158	20068	20604	
93865	70	0.00	129	125.97	28.30	0	8	-3	-10034	3619	24195	
93990	70	0.00	128	125.88	28.30	2	7	-1	-17898	717	17564	
94122	70	0.00	128	125.97	28.20	3	7	0	-18235	3580	7324	
94248	70	0.00	128	128.54	28.10	2	7	0	-15401	8653	-3449	
94373	70	0.00	128	130.04	28.00	2	6	1	-11390	13072	-11498	
94498	70	0.00	128	129.33	28.00	1	7	2	-2601	17082	-18069	
94623	70	0.00	128	127.12	28.10	0	7	1	9212	21259	-17574	
94749	70	0.00	127	123.58	28.20	-2	6	0	17743	23352	-8203	
94874	70	0.00	126	121.37	28.30	-3	7	-2	14530	19493	6201	
94999	70	0.00	124	119.16	28.40	-2	7	-2	4973	11277	15652	
95125	70	0.00	123	118.10	28.40	-1	7	-1	-2259	1686	19898	
95257	70	0.00	122	116.69	28.50	0	8	-2	-6747	983	19344	
95382	80	0.00	120	115.27	28.50	1	8	-2	-12162	-1525	14505	
